id,tmdbId,original_language,title,original_title,overview,poster_path,tagline,keywords,release_date,genres
923,37291,en,Trust,Trust,"After being thrown away from home, pregnant high school dropout Maria meets Matthew, a highly educated and extremely moody electronics repairman. The two begin an unusual romance built on their sense of mutual admiration and trust.",/xlh6cbXxsDMOBFISUDzWxSGt78C.jpg,A slightly twisted comedy.,"dark comedy, romantic comedy, long island, new york, repairman, unwanted pregnancy, high school drop out",1990-09-09,"Drama, Comedy, Romance"
924,490,sv,The Seventh Seal,Det sjunde inseglet,"When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.",/wcZ21zrOsy0b52AfAF50XpTiv75.jpg,The story of a challenge to death,"witch, dying and death, blacksmith, chess, countryside, allegory, crusade, artist, juggler, witch burning, last judgment, symbolism, sense of life, grim reaper, black and white, demon, middle ages (476-1453), black death, playing chess, criterion, death personified, death incarnate, 14th century",1957-02-16,"Fantasy, Drama"
926,763,en,Braindead,Braindead,"When a Sumatran rat-monkey bites Lionel Cosgrove's mother, she's transformed into a zombie and begins killing (and transforming) the entire town while Lionel races to keep things under control.",/pa39D8TQs6aNw3hiUs4jLjHVUB0.jpg,Some things won't stay down... even after they die.,"infidelity, poison, new zealand, reanimation, zombie, back from the dead, monkey, attempted rape, wellington new zealand, splatter",1992-08-13,"Horror, Comedy"
927,9665,en,Glory,Glory,"Robert Gould Shaw leads the US Civil War's first all-black volunteer company, fighting prejudices of both his own Union army and the Confederates.",/tubPIJJah9iJ9eDHXxaxjLdOcQd.jpg,Their innocence. Their heritage. Their lives.,"racism, battle, union soldier, confederate soldier, american civil war, 19th century, early america, african american history, american history",1989-12-15,"Drama, History, War"
928,18971,en,Rosencrantz & Guildenstern Are Dead,Rosencrantz & Guildenstern Are Dead,"Two minor characters from the play ""Hamlet"" stumble around unaware of their scripted lives and unable to deviate from them.",/6RI9sYpRxIdqlmsF6kBOiF7Bxug.jpg,A man talking sense to himself is no madder than a man talking nonsense not to himself.,"fate, existentialism",1991-02-08,"Comedy, Drama"
930,379,en,Miller's Crossing,Miller's Crossing,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",/ab3pnsTKp3BgcAFy0FgWBFBg9FL.jpg,"Up is down, black is white, and nothing is what it seems.","street gang, corruption, prohibition era, gun, gambling debt, gangster, loyalty, irish-american, irish mob, betrayal, organized crime, shootout, drunkenness, neo-noir, 1920s, violence",1990-09-21,"Drama, Thriller, Crime"
931,207,en,Dead Poets Society,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",/ai40gM7SUaGA6fthvsd87o8IQq4.jpg,He was their inspiration. He made their lives extraordinary.,"individual, friendship, philosophy, poetry, literature, professor, coming of age, teacher, school play, vermont, schoolteacher, preparatory school, 1950s, teenager",1989-06-02,Drama
932,37247,en,The Graduate,The Graduate,"Benjamin, a recent college graduate very worried about his future, finds himself in a love triangle with an older woman and her daughter.",/z1Z1tZMR66RxcNeHbwoEhYeqOlP.jpg,This is Benjamin. He’s a little worried about his future.,"love triangle, seduction, college, older woman seduces younger guy, romance, coming of age, los angeles, california, wedding, older woman younger man relationship, graduate, rape accusation, mother seduces daughter's fiancee",1967-12-21,"Comedy, Drama, Romance"
933,1480,en,Touch of Evil,Touch of Evil,"When a car bomb explodes on the American side of the U.S./Mexico border, Mexican drug enforcement agent Miguel Vargas begins his investigation, along with American police captain Hank Quinlan. When Vargas begins to suspect that Quinlan and his shady partner, Menzies, are planting evidence to frame an innocent man, his investigations into their possible corruption quickly put himself and his new bride, Susie, in jeopardy.",/1pvRgmfBaoMczIJBOi9gCOZ4FMC.jpg,The strangest vengeance ever planned!,"hotel, gangster, brothel, border, investigation, honeymoon, usa–mexico border, car bomb, film noir, black and white",1958-03-30,"Crime, Thriller, Mystery"
934,9322,fr,La Femme Nikita,Nikita,"A beautiful felon, sentenced to life in prison for the murder of a policeman, is given a second chance – as a secret political assassin controlled by the government.",/1ulQDewUG4KKHOhpXdGKm3GdLFq.jpg,She murders. So she can live.,"undercover agent, venice, italy, shotgun, secret identity, special unit, romance, secret government organization, hitwoman, female assassin, government assassin",1990-02-21,"Action, Thriller"
936,422,it,8½,8½,"Guido Anselmi, a film director, finds himself creatively barren at the peak of his career. Urged by his doctors to rest, Anselmi heads for a luxurious resort, but a sorry group gathers—his producer, staff, actors, wife, mistress, and relatives—each one begging him to get on with the show. In retreat from their dependency, he fantasizes about past women and dreams of his childhood.",/60rbYRidGzWjb6cjZ2elIiztvpp.jpg,A picture that goes beyond what men think about - because no man ever thought about it in quite this way!,"dying and death, adultery, depression, individual, unsociability, screenplay, suicide attempt, missile, scapegoat, movie business, allegory, difficult childhood, creative crisis, kurort, black and white, extramarital affair, existence",1963-02-14,"Fantasy, Drama"
938,828,en,The Day the Earth Stood Still,The Day the Earth Stood Still,An alien and a robot land on Earth after World War II and tell mankind to be peaceful or face destruction.,/x2DquTpLTq54aPFDnqlwY7apCC3.jpg,From out of space... A warning and an ultimatum,"spacecraft, flying saucer, peace, remote control, ufo, social commentary, giant robot, black and white, military, physics professor, humanity, alien technology, mathematical equation",1951-09-28,"Drama, Science Fiction, Thriller"
940,9964,en,Bad Taste,Bad Taste,"A team from the intergalactic fast food chain Crumb's Crunchy Delights descends on Earth, planning to make human flesh the newest taste sensation. After they wipe out the New Zealand town Kaihoro, the country’s Astro-Investigation and Defense Service (AIaDS) is called in to deal with the problem. Things are complicated due to Giles, an aid worker who comes to Kaihoro the same day to collect change from the residents. He is captured by the aliens, and AIaDS stages a rescue mission that quickly becomes an all-out assault on the aliens’ headquarters.",/f0QHSGkvgjvXlmPfIaoco1jxLh6.jpg,Watch out Aliens... here comes Derek!,"new zealand, gore, collector, chainsaw, fast food, testosterone",1987-12-01,"Action, Comedy, Horror, Science Fiction"
942,13667,en,Better Off Dead...,Better Off Dead...,"High school student Lane Meyer sinks into suicidal depression when his girlfriend dumps him for jock Roy Stalin, the high school ski racing champion. Meanwhile, he has to deal with his eccentric family, a tenacious paperboy and an obnoxious neighbor whose mother is hosting a beautiful French exchange student named Monique.",/GgpsBmfaQLJ2i3cbRAlKuJhQHZ.jpg,"Insanity doesn't run in the family, it gallops.","duck, nerd, paperboy, suicidal, teen comedy, snow skiing, aftercreditsstinger, duringcreditsstinger, skiing",1985-08-23,Comedy
943,694,en,The Shining,The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",/xazWoLealQwEgqZ89MLZklLZD3k.jpg,"He came as the caretaker, but this hotel had its own guardians - who'd been there a long time","hotel, child abuse, based on novel or book, isolation, telepathy, delusion, grave, snowstorm, colorado, seclusion, surrealism, alcoholism, premonition, psychic power, caretaker, loneliness, vision, domestic violence, postmodern, psychological thriller, writer, electronic music score, twins, labyrinth, cynical, alcoholic, blizzard, mutilation, bloody body of child, extrasensory perception, uxoricide, motherhood, filicide, snowed in, burial ground, hypothermia, haunted hotel, psychological disintegration, detached, paranoid, vexed, afi, frantic, pediatrician, repetition, mother son relationship, malicious, supernatural power, anxious, supernatural horror, ghost child, psychotronic film, writers-block, cabin fever, psychological horror, negative, deal with the devil, nuclear family, avant garde, yosemite national park, egotistical, twin sisters, identical twins, arrogant, assertive, demeaning, enraged, frustrated, harsh, mean spirited, sardonic",1980-05-23,"Horror, Thriller"
945,832,de,M,M - Eine Stadt sucht einen Mörder,"In this classic German thriller, Hans Beckert, a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.",/slsS6jT6SXjcTPOrsFcLIrHboXA.jpg,Who is the murderer?,"berlin, germany, germany, psychopath, detective inspector, child murder, investigation, organized crime, serial killer, black and white, criminal, pre-code, psycho, expressionism, criterion, german expressionism, crime",1931-05-11,"Drama, Thriller, Crime"
946,765,en,Evil Dead II,Evil Dead II,"Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from ""The Book of the Dead."" As they play the recording an evil power is unleashed taking over Linda's body.",/4zqCKJVHUolGs6C5AZwAZqLWixW.jpg,Kiss your nerves good-bye!,"blood splatter, deer, tape recorder, chainsaw, spirit, over the top, book of the dead, evil dead, eyeball, necronomicon, tarmac, meat cleaver, psychotronic, shocking, bewildered, excited",1987-03-13,"Horror, Comedy, Fantasy"
947,5925,en,The Great Escape,The Great Escape,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",/gBH4H8UMFxl139HaLz6lRuvsel8.jpg,Put a fence in front of these men... and they'll climb it!,"epic, uniform, swastika, prisoner, based on novel or book, nazi, escape, optimism, freedom, machinegun, switzerland, shower, dystopia, baseball, famous score, world war ii, prisoner of war, claustrophobia, attempt to escape, barbed wire, based on true story, prison guard, prison escape, tragedy, solitary confinement, motorcycle, alps mountains, british officer, 1940s, luftwaffe",1963-07-03,"Adventure, Drama, History, Thriller, War"
